subject,predicate,object
kwgl-ont:sfOverlaps,rdf:type,owl:ObjectProperty
kwgl-ont:sfOverlaps,rdfs:subPropertyOf,kwgl-ont:spatialRelation
kwgl-ont:sfTouches,rdf:type,owl:ObjectProperty
kwgl-ont:sfTouches,rdfs:subPropertyOf,kwgl-ont:spatialRelation
kwgl-ont:sfWithin,rdf:type,owl:ObjectProperty
kwgl-ont:sfWithin,rdfs:subPropertyOf,kwgl-ont:spatialRelation
kwgl-ont:spatialRelation,rdf:type,owl:ObjectProperty
kwglr:AdministrativeRegion_0,rdf:type,kwgl-ont:PlaceType
kwglr:AdministrativeRegion_1,rdf:type,kwgl-ont:PlaceType
kwglr:AdministrativeRegion_2,rdf:type,kwgl-ont:PlaceType
kwglr:AdministrativeRegion_3,rdf:type,kwgl-ont:PlaceType
kwglr:AdministrativeRegion_4,rdf:type,kwgl-ont:PlaceType
kwglr:AdministrativeRegion_5,rdf:type,kwgl-ont:PlaceType
kwglr:AdministrativeRegion_6,rdf:type,kwgl-ont:PlaceType
kwglr:FederalJudicialDistrict,rdf:type,kwgl-ont:PlaceType
kwglr:MTBSComplexFire,rdf:type,kwgl-ont:FireType
kwglr:MTBSOutOfAreaResponseFire,rdf:type,kwgl-ont:FireType
kwglr:MTBSUnknownFire,rdf:type,kwgl-ont:FireType
kwglr:MTBSWildfire,rdf:type,kwgl-ont:FireType
kwglr:MTBSWildlandFireUse,rdf:type,kwgl-ont:FireType
kwglr:NIFCIncidentComplexFire,rdf:type,kwgl-ont:FireType
kwglr:NIFCPrescribedFire,rdf:type,kwgl-ont:FireType
kwglr:NIFCWildfire,rdf:type,kwgl-ont:FireType
kwglr:NOAAWildfire,rdf:type,kwgl-ont:FireType
kwglr:NWZone,rdf:type,kwgl-ont:PlaceType
kwglr:USCensusMSA,rdf:type,kwgl-ont:PlaceType
kwglr:USClimateDivision,rdf:type,kwgl-ont:PlaceType
kwglr:ZipCodeArea,rdf:type,kwgl-ont:PlaceType
kwglr:astronomicalLowTide,rdf:type,kwgl-ont:HazardType
kwglr:avalanche,rdf:type,kwgl-ont:HazardType
kwglr:blizzard,rdf:type,kwgl-ont:HazardType
kwglr:coastalFlood,rdf:type,kwgl-ont:HazardType
kwglr:coldWindChill,rdf:type,kwgl-ont:HazardType
kwglr:debrisFlow,rdf:type,kwgl-ont:HazardType
kwglr:denseFog,rdf:type,kwgl-ont:HazardType
kwglr:denseSmoke,rdf:type,kwgl-ont:HazardType
kwglr:drought,rdf:type,kwgl-ont:HazardType
kwglr:dustDevil,rdf:type,kwgl-ont:HazardType
kwglr:dustStorm,rdf:type,kwgl-ont:HazardType
kwglr:earthquake,rdf:type,kwgl-ont:HazardType
kwglr:excessiveHeat,rdf:type,kwgl-ont:HazardType
kwglr:extremeColdWindChill,rdf:type,kwgl-ont:HazardType
kwglr:fire,rdf:type,kwgl-ont:HazardType
kwglr:flashFlood,rdf:type,kwgl-ont:HazardType
kwglr:flood,rdf:type,kwgl-ont:HazardType
kwglr:freezingFog,rdf:type,kwgl-ont:HazardType
kwglr:frostFreeze,rdf:type,kwgl-ont:HazardType
kwglr:funnelCloud,rdf:type,kwgl-ont:HazardType
kwglr:hail,rdf:type,kwgl-ont:HazardType
kwglr:heat,rdf:type,kwgl-ont:HazardType
kwglr:heavyRain,rdf:type,kwgl-ont:HazardType
kwglr:heavySnow,rdf:type,kwgl-ont:HazardType
kwglr:highSurf,rdf:type,kwgl-ont:HazardType
kwglr:highWind,rdf:type,kwgl-ont:HazardType
kwglr:hurricane,rdf:type,kwgl-ont:HazardType
kwglr:iceStorm,rdf:type,kwgl-ont:HazardType
kwglr:lake-EffectSnow,rdf:type,kwgl-ont:HazardType
kwglr:lakeshoreFlood,rdf:type,kwgl-ont:HazardType
kwglr:lightning,rdf:type,kwgl-ont:HazardType
kwglr:marineHail,rdf:type,kwgl-ont:HazardType
kwglr:marineHighWind,rdf:type,kwgl-ont:HazardType
kwglr:marineStrongWind,rdf:type,kwgl-ont:HazardType
kwglr:marineThunderstormWind,rdf:type,kwgl-ont:HazardType
kwglr:marineTropicalDepression,rdf:type,kwgl-ont:HazardType
kwglr:marineTropicalStorm,rdf:type,kwgl-ont:HazardType
kwglr:ripCurrent,rdf:type,kwgl-ont:HazardType
kwglr:sleet,rdf:type,kwgl-ont:HazardType
kwglr:sneakerwave,rdf:type,kwgl-ont:HazardType
kwglr:stormSurgeTide,rdf:type,kwgl-ont:HazardType
kwglr:strongWind,rdf:type,kwgl-ont:HazardType
kwglr:thunderstormWind,rdf:type,kwgl-ont:HazardType
kwglr:tornado,rdf:type,kwgl-ont:HazardType
kwglr:tropicalDepression,rdf:type,kwgl-ont:HazardType
kwglr:tropicalStorm,rdf:type,kwgl-ont:HazardType
kwglr:waterspout,rdf:type,kwgl-ont:HazardType
kwglr:wildfire,rdf:type,kwgl-ont:HazardType
kwglr:winterStorm,rdf:type,kwgl-ont:HazardType
kwglr:winterWeather,rdf:type,kwgl-ont:HazardType
